
[0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 150, 150, 153, 153, 153, 153, 153, 152, 154, 152, 155, 155, 155, 155, 155, 154, 154, 156, 154, 157, 155, 155, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 157, 157, 157, 155, 155, 157, 156, 156, 156, 154, 155, 155, 155, 153, 155, 152, 154, 152, 153, 153, 153, 153, 152, 150, 150, 150, 150, 150, 149, 149, 149, 146, 145, 147, 144, 146, 146, 145, 145, 145, 145, 145, 144, 146, 146, 147, 147, 146, 146, 148, 149, 149, 148, 150, 150, 151, 151, 150, 152, 153, 151, 153, 153, 154, 153, 153, 155, 154, 156, 156, 157, 157, 158, 156, 157, 159, 159, 158, 158, 158, 159, 161, 161, 160, 162, 161, 163, 163, 162, 164, 163, 165, 166, 164, 164, 165, 165, 167, 168, 168, 166, 169, 169, 168, 168, 170, 171, 170, 170, 172, 171, 173, 173, 172, 174, 173, 173, 174, 174, 0, 175, 175, 176, 176, 176, 176, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 177, 177, 0, 0, 0, 0, 0, 179, 179, 179, 179, 179, 179, 179, 0, 0, 178, 178, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[7.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 144, 146, 145, 148, 147, 150, 151, 149, 149, 150, 150, 149, 153, 153, 152, 152, 152, 155, 155, 155, 155, 154, 154, 154, 156, 154, 157, 155, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 157, 157, 157, 157, 155, 155, 156, 156, 154, 154, 154, 155, 155, 153, 153, 154, 152, 152, 153, 153, 151, 151, 153, 150, 150, 150, 150, 148, 148, 149, 149, 146, 146, 147, 145, 146, 145, 145, 143, 145, 145, 145, 144, 144, 145, 147, 145, 146, 146, 148, 149, 149, 148, 148, 150, 149, 150, 150, 152, 150, 151, 153, 153, 154, 154, 153, 155, 154, 156, 155, 155, 157, 156, 156, 157, 159, 159, 158, 158, 158, 159, 161, 160, 160, 162, 163, 161, 162, 162, 164, 163, 165, 165, 166, 166, 165, 167, 166, 168, 168, 169, 169, 169, 168, 168, 170, 171, 170, 170, 172, 171, 173, 173, 172, 174, 173, 175, 174, 174, 177, 175, 175, 176, 176, 176, 176, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 177, 177, 0, 0, 0, 0, 0, 0, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 179, 0, 178, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[14.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 150, 150, 152, 153, 150, 153, 153, 153, 154, 154, 155, 153, 156, 154, 156, 154, 155, 157, 157, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 158, 158, 158, 158, 158, 158, 156, 158, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 155, 157, 156, 156, 154, 154, 154, 154, 155, 155, 153, 153, 154, 152, 152, 153, 153, 150, 150, 150, 150, 151, 149, 148, 148, 147, 148, 148, 146, 147, 145, 144, 145, 146, 145, 145, 145, 146, 145, 147, 147, 146, 146, 147, 149, 149, 148, 150, 149, 149, 150, 150, 150, 151, 153, 153, 154, 152, 153, 153, 155, 154, 156, 156, 157, 157, 156, 156, 158, 159, 159, 158, 158, 158, 161, 161, 161, 162, 162, 161, 163, 162, 162, 164, 163, 165, 165, 164, 166, 165, 167, 166, 166, 167, 167, 169, 169, 170, 168, 169, 171, 170, 170, 172, 171, 173, 173, 172, 172, 173, 173, 174, 174, 174, 177, 177, 177, 176, 178, 178, 177, 177, 177, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 179, 179, 179, 179, 179, 179, 178, 178, 178, 0, 178, 178, 179, 0, 179, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[21.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 0, 0, 148, 148, 151, 150, 150, 152, 153, 150, 153, 153, 153, 154, 153, 153, 155, 154, 154, 156, 154, 155, 157, 157, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 158, 158, 158, 158, 158, 158, 158, 158, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 155, 157, 156, 156, 154, 154, 154, 154, 153, 155, 153, 154, 154, 152, 152, 153, 151, 150, 150, 150, 150, 151, 149, 150, 149, 149, 147, 148, 146, 145, 145, 144, 145, 145, 145, 145, 146, 144, 145, 147, 147, 148, 146, 147, 149, 149, 148, 150, 149, 149, 150, 150, 150, 153, 151, 153, 153, 154, 152, 155, 155, 154, 156, 156, 157, 155, 156, 156, 158, 159, 159, 158, 158, 158, 159, 161, 161, 162, 162, 161, 163, 162, 162, 164, 163, 165, 165, 164, 166, 167, 167, 166, 166, 167, 167, 169, 169, 170, 168, 169, 171, 170, 170, 172, 171, 173, 171, 172, 172, 173, 173, 174, 174, 0, 175, 177, 177, 176, 176, 178, 178, 179, 177, 179, 179, 179, 179, 179, 179, 179, 0, 0, 0, 179, 179, 179, 179, 179, 179, 179, 179, 179, 0, 0, 0, 0, 0, 179, 179, 178, 0, 0, 0, 179, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 146, 147, 147, 148, 150, 151, 151, 150, 150, 150, 150, 153, 153, 152, 152, 155, 155, 155, 155, 154, 154, 154, 154, 156, 154, 155, 155, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 157, 157, 157, 155, 155, 156, 156, 154, 154, 154, 154, 153, 155, 155, 154, 154, 152, 153, 153, 153, 153, 153, 152, 150, 150, 149, 150, 148, 149, 149, 147, 146, 146, 145, 146, 145, 145, 143, 145, 145, 145, 144, 146, 147, 145, 146, 146, 148, 148, 149, 149, 148, 148, 148, 149, 150, 150, 152, 153, 151, 153, 152, 152, 154, 153, 155, 154, 156, 156, 157, 157, 156, 156, 157, 159, 157, 158, 160, 158, 159, 161, 160, 160, 161, 163, 161, 162, 162, 164, 163, 165, 164, 164, 166, 165, 167, 166, 166, 168, 169, 169, 169, 168, 170, 169, 171, 171, 172, 170, 171, 171, 173, 172, 173, 175, 175, 173, 174, 177, 177, 177, 176, 176, 176, 176, 178, 178, 178, 178, 177, 177, 177, 177, 177, 177, 177, 177, 0, 0, 0, 0, 0, 0, 0, 179, 179, 179, 179, 179, 0, 0, 0, 178, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[36.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 152, 150, 150, 153, 151, 153, 152, 152, 153, 155, 155, 154, 154, 154, 156, 157, 155, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 157, 157, 155, 155, 156, 156, 154, 154, 154, 154, 153, 155, 155, 154, 154, 152, 153, 153, 153, 150, 153, 152, 150, 150, 149, 150, 148, 149, 149, 147, 146, 146, 145, 146, 145, 145, 143, 145, 145, 145, 144, 146, 147, 145, 146, 146, 148, 148, 149, 149, 148, 150, 150, 151, 150, 150, 151, 151, 153, 153, 153, 154, 153, 153, 155, 154, 156, 155, 157, 157, 156, 158, 157, 159, 158, 158, 160, 158, 159, 161, 160, 160, 163, 163, 161, 162, 162, 164, 165, 165, 164, 164, 166, 165, 167, 166, 166, 168, 169, 169, 169, 170, 168, 169, 171, 171, 172, 170, 171, 171, 173, 172, 173, 175, 175, 173, 174, 0, 0, 177, 176, 176, 176, 178, 178, 178, 178, 178, 177, 177, 177, 177, 177, 177, 177, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 179, 178, 178, 0, 179, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[43.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 152, 150, 150, 153, 151, 153, 152, 152, 153, 155, 155, 154, 154, 154, 156, 157, 155, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 157, 157, 155, 155, 156, 156, 154, 154, 154, 154, 153, 155, 155, 154, 154, 152, 153, 153, 153, 150, 153, 152, 150, 150, 149, 150, 148, 149, 149, 147, 146, 146, 145, 146, 145, 145, 143, 145, 145, 145, 144, 146, 147, 145, 146, 146, 148, 148, 149, 149, 148, 150, 150, 151, 150, 150, 151, 151, 153, 153, 153, 154, 153, 153, 155, 154, 156, 155, 157, 157, 156, 158, 157, 159, 158, 158, 160, 158, 159, 161, 160, 160, 163, 163, 161, 162, 162, 164, 165, 165, 164, 164, 166, 165, 167, 166, 166, 168, 169, 169, 169, 170, 168, 169, 171, 171, 172, 170, 171, 171, 173, 172, 173, 175, 175, 173, 174, 0, 0, 177, 176, 176, 176, 178, 178, 178, 178, 178, 177, 177, 177, 177, 177, 177, 177, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 179, 178, 178, 0, 179, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[50.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 148, 148, 150, 150, 150, 152, 150, 150, 153, 153, 154, 152, 155, 155, 153, 154, 154, 154, 155, 155, 157, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 155, 155, 156, 156, 154, 154, 154, 154, 153, 155, 155, 154, 154, 152, 153, 153, 153, 153, 153, 150, 150, 150, 149, 150, 148, 149, 149, 147, 146, 146, 147, 146, 145, 145, 145, 145, 145, 145, 146, 146, 145, 147, 146, 146, 148, 147, 149, 148, 148, 150, 148, 149, 150, 150, 151, 151, 153, 153, 154, 152, 153, 155, 154, 154, 156, 155, 157, 157, 156, 158, 157, 159, 158, 158, 160, 158, 159, 161, 160, 160, 163, 163, 161, 162, 162, 164, 165, 165, 164, 164, 166, 167, 167, 166, 166, 168, 169, 169, 169, 170, 169, 169, 171, 171, 170, 170, 171, 173, 172, 172, 173, 175, 175, 174, 174, 177, 177, 177, 176, 176, 176, 178, 178, 178, 178, 178, 177, 177, 177, 177, 177, 177, 177, 177, 179, 179, 179, 179, 179, 179, 179, 0, 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[57.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 147, 147, 148, 148, 150, 150, 150, 152, 153, 150, 153, 153, 153, 154, 155, 153, 155, 154, 154, 156, 154, 155, 157, 157, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 158, 158, 158, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 156, 157, 157, 157, 155, 157, 156, 156, 154, 154, 154, 154, 153, 155, 153, 154, 154, 153, 153, 153, 151, 150, 150, 150, 150, 151, 149, 150, 149, 149, 147, 148, 146, 147, 145, 145, 145, 145, 145, 145, 145, 146, 146, 147, 147, 146, 146, 147, 149, 149, 148, 150, 149, 149, 150, 150, 150, 151, 153, 153, 152, 152, 154, 155, 155, 154, 156, 156, 157, 155, 156, 156, 158, 159, 159, 158, 158, 158, 159, 159, 161, 160, 162, 163, 163, 163, 162, 164, 163, 165, 165, 164, 166, 165, 167, 166, 166, 168, 169, 167, 169, 169, 170, 169, 169, 171, 170, 172, 172, 173, 173, 172, 172, 173, 175, 173, 176, 174, 0, 175, 177, 176, 176, 179, 178, 177, 177, 179, 178, 0, 0, 0, 0, 0, 0, 0, 0, 179, 179, 179, 179, 179, 179, 179, 179, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[64.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 147, 147, 148, 148, 0, 151, 150, 152, 153, 150, 151, 153, 153, 154, 152, 155, 153, 154, 154, 156, 154, 155, 155, 155, 157, 157, 157, 157, 157, 156, 156, 156, 156, 156, 156, 156, 156, 158, 156, 156, 156, 158, 156, 158, 156, 158, 156, 156, 156, 156, 156, 156, 157, 157, 157, 157, 155, 157, 156, 156, 154, 154, 154, 154, 153, 155, 153, 154, 154, 152, 154, 153, 151, 153, 150, 152, 150, 149, 150, 148, 148, 149, 149, 148, 146, 147, 145, 144, 145, 145, 145, 145, 145, 144, 146, 147, 147, 146, 148, 147, 149, 149, 148, 150, 149, 151, 151, 150, 150, 151, 153, 153, 152, 152, 154, 153, 155, 154, 154, 156, 155, 157, 157, 156, 156, 159, 159, 158, 158, 158, 159, 159, 161, 162, 162, 163, 163, 163, 162, 162, 164, 165, 164, 164, 166, 166, 167, 166, 166, 168, 166, 167, 169, 169, 170, 169, 169, 171, 170, 172, 172, 173, 171, 172, 172, 173, 175, 173, 174, 176, 174, 177, 177, 176, 178, 0, 179, 177, 177, 179, 177, 0, 0, 0, 0, 0, 0, 0, 0, 179, 179, 179, 179, 179, 179, 179, 179, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
